Date,Open,High,Low,Close,Volume
2025-12-12,3205.36,3234.22,3177.29,3206.15,985434
2025-12-15,3180.8,3196.7,3159.69,3175.57,1747138
2025-12-16,3232.19,3256.15,3209.27,3233.23,1777901
2025-12-17,3179.08,3216.96,3144.46,3182.31,771465
2025-12-18,3130.78,3144.9,3119.13,3133.24,3302090
2025-12-19,3159.24,3169.58,3133.91,3144.2,1035991
2025-12-22,3137.92,3171.73,3112.14,3145.88,852825
2025-12-23,3118.72,3137.61,3086.19,3105.0,984371
2025-12-24,3088.42,3123.35,3047.35,3082.21,714132
2025-12-25,3014.76,3049.44,2995.19,3029.77,1063529
2025-12-26,2997.98,3020.04,2966.76,2988.75,1408164
2025-12-29,3064.76,3086.0,3040.13,3061.35,993421
2025-12-30,3073.46,3103.42,3053.99,3083.88,4360871
2025-12-31,3199.4,3226.49,3167.47,3194.51,2251357
2026-01-01,3275.42,3303.25,3240.66,3268.44,1157148
2026-01-02,3210.81,3264.79,3172.84,3226.64,976407
2026-01-05,3255.27,3280.61,3217.83,3243.07,1300188
2026-01-06,3259.35,3309.03,3221.94,3271.49,621470
2026-01-07,3358.35,3368.89,3346.41,3356.95,766455
2026-01-08,3404.58,3433.29,3369.29,3397.94,796831
2026-01-09,3381.04,3418.57,3355.39,3392.84,2626255
2026-01-12,3435.23,3458.36,3421.6,3444.69,1084245
2026-01-13,3457.05,3481.37,3445.09,3469.36,1731176
2026-01-14,3535.03,3573.62,3482.26,3520.68,2583823
2026-01-15,3608.04,3647.46,3569.32,3608.73,4406254
2026-01-16,3454.68,3502.18,3422.94,3470.3,1858824
2026-01-19,3542.62,3555.26,3520.34,3532.95,1736442
2026-01-20,3535.7,3573.94,3509.03,3547.18,1042648
2026-01-21,3573.33,3616.64,3539.53,3582.76,1001963
2026-01-22,3518.5,3559.34,3488.31,3529.06,529684
2026-01-23,3508.2,3544.55,3454.92,3491.09,563643
2026-01-26,3512.64,3554.24,3478.25,3519.78,600703
2026-01-27,3566.61,3597.0,3551.4,3581.72,831356
2026-01-28,3598.02,3609.18,3569.08,3580.18,2271457
2026-01-29,3601.52,3628.36,3588.04,3614.83,513826
2026-01-30,3603.86,3613.16,3584.94,3594.22,403527
2026-02-02,3614.25,3634.8,3596.3,3616.84,1194990
2026-02-03,3573.87,3597.11,3560.98,3584.18,1497418
2026-02-04,3542.69,3557.46,3512.14,3526.84,4822243
2026-02-05,3505.09,3535.34,3485.55,3515.74,1007855
2026-02-06,3439.21,3460.97,3401.91,3423.57,2326729
2026-02-09,3358.92,3411.54,3318.08,3370.57,954299
2026-02-10,3365.79,3387.4,3338.98,3360.56,1078529
2026-02-11,3437.46,3477.32,3395.98,3435.81,457589
2026-02-12,3465.08,3505.42,3408.24,3448.39,2352238
