Date,Open,High,Low,Close,Volume
2025-12-12,2031.46,2048.96,2013.39,2030.89,1207017
2025-12-15,2048.38,2070.52,2016.89,2038.93,420672
2025-12-16,2012.91,2018.41,1997.79,2003.26,3175819
2025-12-17,1989.66,2010.66,1971.6,1992.57,534226
2025-12-18,2027.03,2036.55,2011.17,2020.66,1151444
2025-12-19,1949.47,1961.52,1936.11,1948.14,2757142
2025-12-22,1933.98,1947.57,1928.09,1941.65,986943
2025-12-23,1962.84,1991.73,1939.65,1968.47,1203771
2025-12-24,2014.96,2028.99,2002.01,2016.03,3641449
2025-12-25,2074.52,2099.55,2040.15,2065.07,804507
2025-12-26,2126.69,2133.46,2115.21,2121.97,2629345
2025-12-29,2089.68,2098.93,2070.24,2079.44,404604
2025-12-30,2078.3,2101.35,2047.62,2070.58,2164003
2025-12-31,2123.57,2144.62,2096.34,2117.32,1170221
2026-01-01,2119.14,2127.33,2102.58,2110.73,814605
2026-01-02,2141.42,2150.98,2121.73,2131.24,2421928
2026-01-05,2119.28,2133.34,2111.37,2125.41,533634
2026-01-06,2059.68,2078.44,2032.17,2050.85,899154
2026-01-07,2086.6,2092.99,2076.47,2082.84,936875
2026-01-08,2138.77,2147.4,2120.02,2128.61,2916973
2026-01-09,2137.18,2145.64,2118.89,2127.31,2218321
2026-01-12,2132.31,2158.08,2105.55,2131.3,1530345
2026-01-13,2196.4,2212.45,2189.1,2205.12,2294942
2026-01-14,2199.66,2222.99,2182.16,2205.45,652544
2026-01-15,2248.36,2263.31,2230.56,2245.49,858365
2026-01-16,2295.05,2307.98,2276.65,2289.55,805222
2026-01-19,2260.03,2288.08,2225.42,2253.4,1024413
2026-01-20,2250.22,2272.29,2219.65,2241.64,2564125
2026-01-21,2227.74,2233.67,2214.7,2220.61,2692248
2026-01-22,2218.49,2246.46,2194.21,2222.14,1222781
2026-01-23,2259.24,2297.52,2231.73,2269.89,3195632
2026-01-26,2273.39,2282.66,2267.68,2276.95,1897985
2026-01-27,2299.5,2310.58,2290.23,2301.3,474219
2026-01-28,2302.4,2329.47,2276.78,2303.84,811614
2026-01-29,2284.33,2300.11,2266.78,2282.54,898879
2026-01-30,2345.21,2373.44,2322.02,2350.2,1815108
2026-02-02,2283.44,2290.76,2265.67,2272.97,1302162
2026-02-03,2295.84,2309.81,2278.73,2292.68,859421
2026-02-04,2285.41,2299.82,2266.88,2281.26,1848435
2026-02-05,2292.87,2313.66,2263.81,2284.53,2311932
2026-02-06,2294.36,2305.08,2283.06,2293.78,1367246
2026-02-09,2263.79,2291.33,2231.04,2258.51,655673
2026-02-10,2240.9,2259.88,2217.97,2236.91,920355
2026-02-11,2254.28,2275.53,2241.85,2263.06,1066695
2026-02-12,2228.72,2246.51,2216.29,2234.04,2595171
