Date,Open,High,Low,Close,Volume
2025-12-12,2248.65,2276.47,2219.1,2246.9,2306342
2025-12-15,2245.71,2273.04,2228.27,2255.52,1551896
2025-12-16,2226.03,2261.05,2199.58,2234.5,2693502
2025-12-17,2227.78,2249.32,2216.67,2238.16,657832
2025-12-18,2301.05,2319.52,2287.88,2306.32,1034245
2025-12-19,2352.85,2366.83,2342.15,2356.12,498136
2025-12-22,2354.75,2369.98,2330.9,2346.07,2404172
2025-12-23,2426.86,2434.18,2418.79,2426.1,1498182
2025-12-24,2369.77,2381.02,2358.96,2370.21,2177103
2025-12-25,2475.25,2517.29,2445.15,2487.05,3151499
2025-12-26,2508.69,2521.89,2497.2,2510.39,1467973
2025-12-29,2497.33,2533.82,2468.91,2505.31,1546719
2025-12-30,2466.56,2496.52,2448.06,2477.93,531393
2025-12-31,2456.62,2489.68,2431.55,2464.53,563036
2026-01-01,2480.85,2507.57,2442.93,2469.53,1653966
2026-01-02,2461.86,2470.92,2452.81,2461.87,1018632
2026-01-05,2471.81,2492.57,2454.21,2474.94,4539222
2026-01-06,2454.85,2463.15,2437.89,2446.16,2868669
2026-01-07,2439.0,2451.3,2414.86,2427.1,1068622
2026-01-08,2452.83,2475.39,2419.02,2441.47,448369
2026-01-09,2417.64,2442.78,2401.97,2427.06,1266143
2026-01-12,2484.53,2494.39,2478.09,2487.94,826927
2026-01-13,2484.5,2512.38,2450.46,2478.27,1472098
2026-01-14,2447.05,2470.65,2425.14,2448.73,369154
2026-01-15,2407.12,2430.38,2390.73,2413.94,271023
2026-01-16,2389.13,2415.7,2353.52,2379.98,600545
2026-01-19,2324.03,2353.03,2289.1,2318.02,800295
2026-01-20,2299.57,2321.88,2269.4,2291.63,1771576
2026-01-21,2263.41,2273.9,2246.52,2256.98,926589
2026-01-22,2157.41,2177.94,2140.23,2160.73,1792484
2026-01-23,2150.09,2166.43,2125.45,2141.73,1237138
2026-01-26,2175.55,2202.59,2154.34,2181.32,1464415
2026-01-27,2213.56,2231.62,2199.6,2217.63,1188638
2026-01-28,2219.39,2229.16,2206.22,2215.98,821320
2026-01-29,2160.27,2187.23,2144.17,2171.04,1211380
2026-01-30,2121.15,2135.98,2110.33,2125.14,1226992
2026-02-02,2156.65,2173.65,2138.43,2155.42,1620363
2026-02-03,2110.84,2124.27,2098.32,2111.74,1015110
2026-02-04,2140.97,2163.78,2113.07,2135.83,1113849
2026-02-05,2136.0,2154.9,2120.79,2139.67,1586666
2026-02-06,2162.21,2176.73,2151.32,2165.82,1105307
2026-02-09,2178.91,2204.66,2159.7,2185.39,2240097
2026-02-10,2234.46,2252.36,2211.47,2229.33,868368
2026-02-11,2220.06,2244.91,2194.22,2219.06,1569641
2026-02-12,2273.6,2288.0,2247.96,2262.29,957655
