Date,Open,High,Low,Close,Volume
2025-12-15,5160.42,5179.98,5130.2,5149.72,720762
2025-12-16,5156.38,5205.28,5116.1,5164.93,6180507
2025-12-17,5217.13,5263.19,5168.76,5214.8,1922428
2025-12-18,5125.11,5149.22,5076.98,5100.98,2065488
2025-12-19,5328.02,5352.8,5278.93,5303.6,1130170
2025-12-22,5356.25,5378.46,5327.9,5350.09,1818812
2025-12-23,5300.19,5359.39,5263.81,5322.85,643639
2025-12-24,5322.39,5369.22,5282.0,5328.78,1525464
2025-12-25,5368.14,5403.61,5306.18,5341.47,2907903
2025-12-26,5294.97,5342.46,5238.68,5286.1,504410
2025-12-29,5131.6,5167.8,5095.2,5131.4,1731899
2025-12-30,5081.27,5106.33,5053.44,5078.48,1707268
2025-12-31,5028.71,5052.51,5003.45,5027.24,1166635
2026-01-01,5043.95,5074.76,4997.13,5027.83,2005764
2026-01-02,5118.59,5149.53,5073.55,5104.41,1699780
2026-01-05,5089.36,5124.09,5032.48,5067.06,704999
2026-01-06,5094.75,5169.17,5043.62,5117.81,644196
2026-01-07,5159.21,5210.33,5110.46,5161.56,3697128
2026-01-08,5128.27,5192.72,5082.12,5146.41,2503554
2026-01-09,5202.53,5242.59,5157.0,5197.01,1450222
2026-01-12,5128.11,5187.02,5089.44,5148.2,1427754
2026-01-13,5268.53,5293.49,5221.32,5246.18,1823168
2026-01-14,5123.16,5163.89,5105.75,5146.41,590639
2026-01-15,5286.65,5312.74,5269.25,5295.31,689608
2026-01-16,5114.79,5133.87,5090.88,5109.94,887096
2026-01-19,5128.07,5163.9,5088.65,5124.45,1538504
2026-01-20,5064.94,5098.43,5040.73,5074.18,536010
2026-01-21,5012.82,5040.26,4984.28,5011.72,1606540
2026-01-22,4983.37,5006.78,4938.86,4962.18,3119152
2026-01-23,4939.24,4982.85,4888.29,4931.84,3293292
2026-01-26,4938.78,4977.06,4896.4,4934.65,865792
2026-01-27,4913.37,4961.25,4886.12,4933.89,424875
2026-01-28,5066.73,5128.67,4986.71,5048.42,1436682
2026-01-29,5089.84,5147.11,5019.23,5076.35,2051383
2026-01-30,4999.82,5034.4,4979.95,5014.47,1342747
2026-02-02,4972.32,5045.97,4919.35,4992.78,590989
2026-02-03,4916.51,4952.07,4898.86,4934.36,479374
2026-02-04,4840.2,4886.7,4818.05,4864.44,2978630
2026-02-05,4834.3,4865.71,4802.25,4833.65,1514751
2026-02-06,4898.74,4970.67,4839.61,4911.38,5870791
2026-02-09,4864.78,4901.9,4846.54,4883.58,1342737
2026-02-10,4916.54,4959.78,4860.52,4903.66,2197604
2026-02-11,4892.45,4919.03,4868.65,4895.22,593317
2026-02-12,4955.55,5017.15,4915.87,4977.3,1141264
